ROSTER_PATTERN_ID,DAY_INDEX,START_TIME,END_TIME,LUNCH_DURATION
25,12,800,1740,40.0
25,13,0,0,40.0
25,14,0,0,40.0
25,15,0,0,40.0
25,16,800,1740,40.0
25,17,800,1740,40.0
25,18,800,1740,40.0
25,19,800,1740,40.0
25,20,0,0,40.0
25,21,0,0,40.0
25,22,800,1740,40.0
25,23,800,1740,40.0
25,24,800,1740,40.0
25,25,0,0,40.0
25,26,0,0,40.0
25,27,0,0,40.0
25,28,0,0,40.0
25,29,800,1740,40.0
25,30,800,1740,40.0
25,31,800,1740,40.0
25,32,800,1740,40.0
25,33,0,0,40.0
25,34,0,0,40.0
25,35,800,1740,40.0
25,36,800,1740,40.0
25,37,800,1740,40.0
25,38,800,1740,40.0
25,39,0,0,40.0
25,40,0,0,40.0
25,41,0,0,40.0
25,42,800,1740,40.0
25,43,800,1740,40.0
25,44,0,0,40.0
25,45,0,0,40.0
25,46,800,1740,40.0
25,47,800,1740,40.0
25,48,0,0,40.0
25,49,0,0,40.0
25,50,0,0,40.0
25,51,800,1740,40.0
25,52,800,1740,40.0
25,53,800,1740,40.0
25,54,0,0,40.0
25,55,0,0,40.0
25,56,0,0,40.0
25,57,800,1740,40.0
25,58,800,1740,40.0
25,59,800,1740,40.0
25,60,800,1740,40.0
25,61,0,0,40.0
25,62,0,0,40.0
25,63,800,1740,40.0
25,64,800,1740,40.0
25,65,800,1740,40.0
25,66,800,1740,40.0
25,67,0,0,40.0
25,68,0,0,40.0
25,69,0,0,40.0
25,70,0,0,40.0
25,71,0,0,40.0
25,72,800,1740,40.0
25,73,800,1740,40.0
25,74,800,1740,40.0
25,75,800,1740,40.0
25,76,0,0,40.0
25,77,800,1740,40.0
25,78,800,1740,40.0
25,79,800,1740,40.0
25,80,0,0,40.0
25,81,800,1740,40.0
25,82,0,0,40.0
25,83,0,0,40.0
25,84,800,1740,40.0
25,85,800,1740,40.0
25,86,800,1740,40.0
25,87,800,1740,40.0
25,88,0,0,40.0
25,89,0,0,40.0
25,90,0,0,40.0
26,0,800,1610,40.0
26,1,800,1610,40.0
26,2,800,1610,40.0
26,3,800,1610,40.0
26,4,800,1610,40.0
26,5,0,0,40.0
26,6,0,0,40.0
26,7,800,1610,40.0
26,8,800,1610,40.0
26,9,800,1610,40.0
26,10,800,1610,40.0
26,11,800,1610,40.0
26,12,0,0,40.0
26,13,0,0,40.0
26,14,0,0,40.0
26,15,800,1610,40.0
26,16,800,1610,40.0
26,17,800,1610,40.0
26,18,800,1610,40.0
26,19,800,1610,40.0
26,20,0,0,40.0
26,21,800,1610,40.0
26,22,800,1610,40.0
26,23,800,1610,40.0
26,24,800,1610,40.0
26,25,800,1610,40.0
26,26,0,0,40.0
26,27,0,0,40.0
26,28,800,1610,40.0
26,29,800,1610,40.0
26,30,800,1610,40.0
26,31,800,1610,40.0
26,32,800,1610,40.0
26,33,0,0,40.0
26,34,0,0,40.0
26,35,800,1610,40.0
26,36,800,1610,40.0
26,37,800,1610,40.0
26,38,800,1610,40.0
26,39,800,1610,40.0
26,40,0,0,40.0
26,41,0,0,40.0
26,42,0,0,40.0
26,43,800,1610,40.0
26,44,800,1610,40.0
26,45,800,1610,40.0
26,46,800,1610,40.0
26,47,800,1610,40.0
26,48,0,0,40.0
26,49,800,1610,40.0
26,50,800,1610,40.0
26,51,800,1610,40.0
26,52,800,1610,40.0
26,53,800,1610,40.0
26,54,0,0,40.0
26,55,0,0,40.0
26,56,800,1610,40.0
26,57,800,1610,40.0
26,58,800,1610,40.0
26,59,800,1610,40.0
26,60,800,1610,40.0
26,61,800,1610,40.0
26,62,0,0,40.0
26,63,0,0,40.0
26,64,800,1610,40.0
26,65,800,1610,40.0
26,66,800,1610,40.0
26,67,800,1610,40.0
26,68,0,0,40.0
26,69,0,0,40.0
26,70,0,0,40.0
26,71,800,1610,40.0
26,72,800,1610,40.0
26,73,800,1610,40.0
26,74,800,1610,40.0
26,75,800,1610,40.0
26,76,0,0,40.0
26,77,800,1610,40.0
26,78,800,1610,40.0
26,79,800,1610,40.0
26,80,800,1610,40.0
26,81,800,1610,40.0
26,82,0,0,40.0
26,83,0,0,40.0
26,84,800,1610,40.0
26,85,800,1610,40.0
26,86,800,1610,40.0
26,87,800,1610,40.0
26,88,0,0,40.0
26,89,800,1610,40.0
26,90,800,1610,40.0
27,0,800,1610,40.0
27,1,800,1610,40.0
27,2,800,1610,40.0
27,3,800,1610,40.0
27,4,0,0,40.0
27,5,0,0,40.0
27,6,800,1610,40.0
27,7,800,1610,40.0
27,8,800,1610,40.0
27,9,800,1610,40.0
27,10,800,1610,40.0
27,11,800,1610,40.0
27,12,0,0,40.0
27,13,0,0,40.0
27,14,0,0,40.0
27,15,800,1610,40.0
27,16,800,1610,40.0
27,17,800,1610,40.0
27,18,800,1610,40.0
27,19,800,1610,40.0
27,20,0,0,40.0
27,21,800,1610,40.0
27,22,800,1610,40.0
27,23,800,1610,40.0
27,24,800,1610,40.0
27,25,800,1610,40.0
27,26,0,0,40.0
27,27,0,0,40.0
27,28,800,1610,40.0
27,29,800,1610,40.0
27,30,800,1610,40.0
27,31,800,1610,40.0
27,32,800,1610,40.0
27,33,0,0,40.0
27,34,0,0,40.0
27,35,800,1610,40.0
27,36,800,1610,40.0
27,37,800,1610,40.0
27,38,800,1610,40.0
27,39,800,1610,40.0
27,40,0,0,40.0
27,41,0,0,40.0
27,42,0,0,40.0
27,43,800,1610,40.0
27,44,800,1610,40.0
27,45,800,1610,40.0
27,46,800,1610,40.0
27,47,800,1610,40.0
27,48,0,0,40.0
27,49,800,1610,40.0
27,50,800,1610,40.0
27,51,800,1610,40.0
27,52,800,1610,40.0
27,53,0,0,40.0
27,54,0,0,40.0
27,55,800,1610,40.0
27,56,800,1610,40.0
27,57,800,1610,40.0
27,58,800,1610,40.0
27,59,800,1610,40.0
27,60,800,1610,40.0
27,61,0,0,40.0
27,62,0,0,40.0
27,63,800,1610,40.0
27,64,800,1610,40.0
27,65,800,1610,40.0
27,66,800,1610,40.0
27,67,800,1610,40.0
27,68,0,0,40.0
27,69,0,0,40.0
27,70,0,0,40.0
27,71,800,1610,40.0
27,72,800,1610,40.0
27,73,800,1610,40.0
27,74,800,1610,40.0
27,75,800,1610,40.0
27,76,0,0,40.0
27,77,800,1610,40.0
27,78,800,1610,40.0
27,79,800,1610,40.0
27,80,800,1610,40.0
27,81,800,1610,40.0
27,82,0,0,40.0
27,83,0,0,40.0
27,84,800,1610,40.0
27,85,800,1610,40.0
27,86,800,1610,40.0
27,87,800,1610,40.0
27,88,0,0,40.0
27,89,0,0,40.0
27,90,800,1610,40.0
28,0,800,1610,40.0
28,1,800,1610,40.0
28,2,800,1610,40.0
28,3,800,1610,40.0
28,4,0,0,40.0
28,5,0,0,40.0
28,6,800,1610,40.0
28,7,800,1610,40.0
28,8,800,1610,40.0
28,9,800,1610,40.0
28,10,800,1610,40.0
28,11,800,1610,40.0
28,12,0,0,40.0
28,13,0,0,40.0
28,14,0,0,40.0
28,15,800,1610,40.0
28,16,800,1610,40.0
28,17,800,1610,40.0
28,18,800,1610,40.0
28,19,800,1610,40.0
28,20,0,0,40.0
28,21,800,1610,40.0
28,22,800,1610,40.0
28,23,800,1610,40.0
28,24,800,1610,40.0
28,25,800,1610,40.0
28,26,0,0,40.0
28,27,0,0,40.0
28,28,800,1610,40.0
28,29,800,1610,40.0
28,30,800,1610,40.0
28,31,800,1610,40.0
28,32,800,1610,40.0
28,33,0,0,40.0
28,34,0,0,40.0
28,35,800,1610,40.0
28,36,800,1610,40.0
28,37,800,1610,40.0
28,38,800,1610,40.0
28,39,800,1610,40.0
28,40,0,0,40.0
28,41,0,0,40.0
28,42,0,0,40.0
28,43,800,1610,40.0
28,44,800,1610,40.0
28,45,800,1610,40.0
28,46,800,1610,40.0
28,47,800,1610,40.0
28,48,0,0,40.0
28,49,800,1610,40.0
28,50,800,1610,40.0
28,51,800,1610,40.0
28,52,800,1610,40.0
28,53,800,1610,40.0
28,54,0,0,40.0
28,55,0,0,40.0
28,56,800,1610,40.0
28,57,800,1610,40.0
28,58,800,1610,40.0
28,59,800,1610,40.0
28,60,800,1610,40.0
28,61,800,1610,40.0
28,62,0,0,40.0
28,63,0,0,40.0
28,64,800,1610,40.0
28,65,800,1610,40.0
28,66,800,1610,40.0
28,67,0,0,40.0
28,68,0,0,40.0
28,69,800,1610,40.0
28,70,0,0,40.0
28,71,800,1610,40.0
28,72,800,1610,40.0
28,73,800,1610,40.0
28,74,800,1610,40.0
28,75,800,1610,40.0
28,76,0,0,40.0
28,77,800,1610,40.0
28,78,800,1610,40.0
28,79,800,1610,40.0
28,80,800,1610,40.0
28,81,800,1610,40.0
28,82,0,0,40.0
28,83,0,0,40.0
28,84,800,1610,40.0
28,85,800,1610,40.0
28,86,800,1610,40.0
28,87,800,1610,40.0
28,88,800,1610,40.0
28,89,0,0,40.0
28,90,0,0,40.0
29,0,800,1740,40.0
29,1,800,1740,40.0
29,2,800,1740,40.0
29,3,800,1740,40.0
29,4,0,0,40.0
29,5,0,0,40.0
29,6,0,0,40.0
29,7,800,1740,40.0
29,8,800,1740,40.0
29,9,800,1740,40.0
29,10,0,0,40.0
29,11,0,0,40.0
29,12,0,0,40.0
29,13,800,1740,40.0
29,14,0,0,40.0
29,15,0,0,40.0
29,16,800,1740,40.0
29,17,800,1740,40.0
29,18,800,1740,40.0
29,19,800,1740,40.0
29,20,0,0,40.0
29,21,800,1740,40.0
29,22,800,1740,40.0
29,23,800,1740,40.0
29,24,800,1740,40.0
29,25,0,0,40.0
29,26,0,0,40.0
29,27,800,1740,40.0
29,28,0,0,40.0
29,29,800,1740,40.0
29,30,800,1740,40.0
29,31,800,1740,40.0
29,32,800,1740,40.0
29,33,0,0,40.0
29,34,0,0,40.0
29,35,800,1740,40.0
29,36,0,0,40.0
29,37,800,1740,40.0
29,38,800,1740,40.0
29,39,0,0,40.0
29,40,0,0,40.0
29,41,800,1740,40.0
29,42,800,1740,40.0
29,43,800,1740,40.0
29,44,0,0,40.0
29,45,0,0,40.0
29,46,800,1740,40.0
29,47,800,1740,40.0
29,48,0,0,40.0
29,49,0,0,40.0
29,50,800,1740,40.0
29,51,800,1740,40.0
29,52,800,1740,40.0
29,53,800,1740,40.0
29,54,0,0,40.0
29,55,0,0,40.0
29,56,800,1740,40.0
29,57,800,1740,40.0
29,58,800,1740,40.0
29,59,0,0,40.0
29,60,800,1740,40.0
29,61,0,0,40.0
29,62,0,0,40.0
29,63,800,1740,40.0
29,64,800,1740,40.0
29,65,800,1740,40.0
29,66,800,1740,40.0
29,67,0,0,40.0
29,68,0,0,40.0
29,69,0,0,40.0
29,70,800,1740,40.0
29,71,800,1740,40.0
29,72,0,0,40.0
29,73,0,0,40.0
29,74,800,1740,40.0
29,75,800,1740,40.0
29,76,0,0,40.0
29,77,0,0,40.0
29,78,800,1740,40.0
29,79,800,1740,40.0
29,80,800,1740,40.0
29,81,800,1740,40.0
29,82,0,0,40.0
29,83,0,0,40.0
29,84,800,1740,40.0
29,85,0,0,40.0
29,86,800,1740,40.0
29,87,800,1740,40.0
29,88,800,1740,40.0
29,89,0,0,40.0
29,90,0,0,40.0
30,0,800,1552,40.0
30,1,800,1552,40.0
30,2,800,1552,40.0
30,3,800,1552,40.0
30,4,0,0,40.0
30,5,0,0,40.0
30,6,800,1552,40.0
30,7,800,1552,40.0
30,8,800,1552,40.0
30,9,800,1552,40.0
30,10,800,1552,40.0
30,11,800,1552,40.0
30,12,0,0,40.0
30,13,0,0,40.0
30,14,0,0,40.0
30,15,800,1552,40.0
30,16,800,1552,40.0
30,17,800,1552,40.0
30,18,800,1552,40.0
30,19,800,1552,40.0
30,20,0,0,40.0
30,21,800,1552,40.0
30,22,800,1552,40.0
30,23,800,1552,40.0
30,24,800,1552,40.0
30,25,800,1552,40.0
30,26,0,0,40.0
30,27,0,0,40.0
30,28,800,1552,40.0
30,29,800,1552,40.0
30,30,800,1552,40.0
30,31,800,1552,40.0
30,32,0,0,40.0
30,33,0,0,40.0
30,34,800,1552,40.0
30,35,800,1552,40.0
30,36,800,1552,40.0
30,37,800,1552,40.0
30,38,800,1552,40.0
30,39,800,1552,40.0
30,40,0,0,40.0
30,41,0,0,40.0
30,42,800,1552,40.0
30,43,800,1552,40.0
30,44,800,1552,40.0
30,45,0,0,40.0
30,46,800,1552,40.0
30,47,800,1552,40.0
30,48,0,0,40.0
30,49,800,1552,40.0
30,50,800,1552,40.0
30,51,800,1552,40.0
30,52,800,1552,40.0
30,53,800,1552,40.0
30,54,0,0,40.0
30,55,0,0,40.0
30,56,800,1552,40.0
30,57,800,1552,40.0
30,58,800,1552,40.0
30,59,800,1552,40.0
30,60,800,1552,40.0
30,61,0,0,40.0
30,62,0,0,40.0
30,63,800,1552,40.0
30,64,800,1552,40.0
30,65,800,1552,40.0
30,66,800,1552,40.0
30,67,800,1552,40.0
30,68,0,0,40.0
30,69,0,0,40.0
30,70,0,0,40.0
30,71,800,1552,40.0
30,72,800,1552,40.0
30,73,800,1552,40.0
30,74,800,1552,40.0
30,75,800,1552,40.0
30,76,0,0,40.0
30,77,800,1552,40.0
30,78,800,1552,40.0
30,79,800,1552,40.0
30,80,800,1552,40.0
30,81,800,1552,40.0
30,82,800,1552,40.0
30,83,0,0,40.0
30,84,0,0,40.0
30,85,800,1552,40.0
30,86,800,1552,40.0
30,87,800,1552,40.0
30,88,800,1552,40.0
30,89,0,0,40.0
30,90,0,0,40.0
31,0,800,1610,40.0
31,1,800,1610,40.0
31,2,800,1610,40.0
31,3,800,1610,40.0
31,4,0,0,40.0
31,5,0,0,40.0
31,6,800,1610,40.0
31,7,800,1610,40.0
31,8,800,1610,40.0
31,9,800,1610,40.0
31,10,800,1610,40.0
31,11,800,1610,40.0
31,12,0,0,40.0
31,13,0,0,40.0
31,14,0,0,40.0
31,15,800,1610,40.0
31,16,800,1610,40.0
31,17,800,1610,40.0
31,18,800,1610,40.0
31,19,800,1610,40.0
31,20,0,0,40.0
31,21,800,1610,40.0
31,22,800,1610,40.0
31,23,800,1610,40.0
31,24,800,1610,40.0
31,25,800,1610,40.0
31,26,800,1610,40.0
31,27,0,0,40.0
31,28,0,0,40.0
31,29,800,1610,40.0
31,30,800,1610,40.0
31,31,800,1610,40.0
31,32,800,1610,40.0
31,33,0,0,40.0
31,34,0,0,40.0
31,35,800,1610,40.0
31,36,800,1610,40.0
31,37,800,1610,40.0
31,38,800,1610,40.0
31,39,800,1610,40.0
31,40,0,0,40.0
31,41,0,0,40.0
31,42,800,1610,40.0
31,43,800,1610,40.0
31,44,800,1610,40.0
31,45,0,0,40.0
31,46,800,1610,40.0
31,47,800,1610,40.0
31,48,0,0,40.0
31,49,800,1610,40.0
31,50,800,1610,40.0
31,51,800,1610,40.0
31,52,800,1610,40.0
31,53,800,1610,40.0
31,54,0,0,40.0
31,55,0,0,40.0
31,56,800,1610,40.0
31,57,800,1610,40.0
31,58,800,1610,40.0
31,59,800,1610,40.0
31,60,800,1610,40.0
31,61,0,0,40.0
31,62,0,0,40.0
31,63,800,1610,40.0
31,64,800,1610,40.0
31,65,800,1610,40.0
31,66,800,1610,40.0
31,67,800,1610,40.0
31,68,800,1610,40.0
31,69,0,0,40.0
31,70,0,0,40.0
31,71,800,1610,40.0
31,72,800,1610,40.0
31,73,800,1610,40.0
31,74,800,1610,40.0
31,75,800,1610,40.0
31,76,0,0,40.0
31,77,800,1610,40.0
31,78,800,1610,40.0
31,79,800,1610,40.0
31,80,800,1610,40.0
31,81,800,1610,40.0
31,82,0,0,40.0
31,83,0,0,40.0
31,84,800,1610,40.0
31,85,800,1610,40.0
31,86,800,1610,40.0
31,87,800,1610,40.0
31,88,800,1610,40.0
31,89,0,0,40.0
31,90,0,0,40.0
32,0,800,1610,40.0
32,1,800,1610,40.0
32,2,800,1610,40.0
32,3,800,1610,40.0
32,4,800,1610,40.0
32,5,0,0,40.0
32,6,0,0,40.0
32,7,800,1610,40.0
32,8,800,1610,40.0
32,9,800,1610,40.0
32,10,800,1610,40.0
32,11,800,1610,40.0
32,12,0,0,40.0
32,13,0,0,40.0
32,14,0,0,40.0
32,15,800,1610,40.0
32,16,800,1610,40.0
32,17,800,1610,40.0
32,18,800,1610,40.0
32,19,800,1610,40.0
32,20,0,0,40.0
32,21,800,1610,40.0
32,22,800,1610,40.0
32,23,800,1610,40.0
32,24,800,1610,40.0
32,25,0,0,40.0
32,26,0,0,40.0
32,27,800,1610,40.0
32,28,800,1610,40.0
32,29,800,1610,40.0
32,30,800,1610,40.0
32,31,800,1610,40.0
32,32,0,0,40.0
32,33,0,0,40.0
32,34,800,1610,40.0
32,35,800,1610,40.0
32,36,800,1610,40.0
32,37,800,1610,40.0
32,38,800,1610,40.0
32,39,800,1610,40.0
32,40,0,0,40.0
32,41,0,0,40.0
32,42,800,1610,40.0
32,43,800,1610,40.0
32,44,800,1610,40.0
32,45,800,1610,40.0
32,46,0,0,40.0
32,47,800,1610,40.0
32,48,0,0,40.0
32,49,800,1610,40.0
32,50,800,1610,40.0
32,51,800,1610,40.0
32,52,800,1610,40.0
32,53,800,1610,40.0
32,54,800,1610,40.0
32,55,0,0,40.0
32,56,0,0,40.0
32,57,800,1610,40.0
32,58,800,1610,40.0
32,59,800,1610,40.0
32,60,800,1610,40.0
32,61,0,0,40.0
32,62,0,0,40.0
32,63,800,1610,40.0
32,64,800,1610,40.0
32,65,800,1610,40.0
32,66,800,1610,40.0
32,67,800,1610,40.0
32,68,0,0,40.0
32,69,0,0,40.0
32,70,0,0,40.0
32,71,800,1610,40.0
32,72,800,1610,40.0
32,73,800,1610,40.0
32,74,800,1610,40.0
32,75,800,1610,40.0
32,76,0,0,40.0
32,77,800,1610,40.0
32,78,800,1610,40.0
32,79,800,1610,40.0
32,80,800,1610,40.0
32,81,800,1610,40.0
32,82,0,0,40.0
32,83,0,0,40.0
32,84,800,1610,40.0
32,85,800,1610,40.0
32,86,800,1610,40.0
32,87,800,1610,40.0
32,88,800,1610,40.0
32,89,0,0,40.0
32,90,0,0,40.0
33,0,800,1740,40.0
33,1,800,1740,40.0
33,2,800,1740,40.0
33,3,800,1740,40.0
33,4,0,0,40.0
33,5,0,0,40.0
33,6,0,0,40.0
33,7,800,1740,40.0
33,8,800,1740,40.0
33,9,800,1740,40.0
33,10,0,0,40.0
33,11,800,1740,40.0
33,12,0,0,40.0
33,13,0,0,40.0
33,14,0,0,40.0
33,15,0,0,40.0
33,16,800,1740,40.0
33,17,800,1740,40.0
33,18,800,1740,40.0
33,19,800,1740,40.0
33,20,0,0,40.0
33,21,800,1740,40.0
33,22,800,1740,40.0
33,23,800,1740,40.0
33,24,0,0,40.0
33,25,800,1740,40.0
33,26,0,0,40.0
33,27,0,0,40.0
33,28,800,1740,40.0
33,29,800,1740,40.0
33,30,800,1740,40.0
33,31,800,1740,40.0
33,32,0,0,40.0
33,33,0,0,40.0
33,34,0,0,40.0
33,35,0,0,40.0
33,36,800,1740,40.0
33,37,800,1740,40.0
33,38,800,1740,40.0
33,39,800,1740,40.0
33,40,0,0,40.0
33,41,0,0,40.0
33,42,800,1740,40.0
33,43,800,1740,40.0
33,44,0,0,40.0
33,45,0,0,40.0
33,46,0,0,40.0
33,47,800,1740,40.0
33,48,800,1740,40.0
33,49,800,1740,40.0
33,50,800,1740,40.0
33,51,800,1740,40.0
33,52,800,1740,40.0
33,53,0,0,40.0
33,54,0,0,40.0
33,55,0,0,40.0
33,56,0,0,40.0
33,57,800,1740,40.0
33,58,800,1740,40.0
33,59,800,1740,40.0
33,60,0,0,40.0
33,61,0,0,40.0
33,62,800,1740,40.0
33,63,800,1740,40.0
33,64,800,1740,40.0
33,65,800,1740,40.0
33,66,800,1740,40.0
33,67,0,0,40.0
33,68,0,0,40.0
33,69,0,0,40.0
33,70,800,1740,40.0
33,71,800,1740,40.0
33,72,0,0,40.0
33,73,0,0,40.0
33,74,0,0,40.0
33,75,800,1740,40.0
33,76,800,1740,40.0
33,77,0,0,40.0
33,78,800,1740,40.0
33,79,800,1740,40.0
33,80,800,1740,40.0
33,81,800,1740,40.0
33,82,0,0,40.0
33,83,0,0,40.0
33,84,800,1740,40.0
33,85,0,0,40.0
33,86,800,1740,40.0
33,87,800,1740,40.0
33,88,800,1740,40.0
33,89,0,0,40.0
33,90,0,0,40.0
34,0,800,1610,40.0
34,1,800,1610,40.0
34,2,800,1610,40.0
34,3,800,1610,40.0
34,4,800,1610,40.0
34,5,0,0,40.0
34,6,0,0,40.0
34,7,800,1610,40.0
34,8,800,1610,40.0
34,9,800,1610,40.0
34,10,800,1610,40.0
34,11,800,1610,40.0
34,12,800,1610,40.0
34,13,0,0,40.0
34,14,0,0,40.0
34,15,800,1610,40.0
34,16,800,1610,40.0
34,17,800,1610,40.0
34,18,800,1610,40.0
34,19,800,1610,40.0
34,20,0,0,40.0
34,21,800,1610,40.0
34,22,800,1610,40.0
34,23,800,1610,40.0
34,24,800,1610,40.0
34,25,800,1610,40.0
34,26,0,0,40.0
34,27,0,0,40.0
34,28,800,1610,40.0
34,29,800,1610,40.0
34,30,800,1610,40.0
34,31,800,1610,40.0
34,32,800,1610,40.0
34,33,0,0,40.0
34,34,0,0,40.0
34,35,800,1610,40.0
34,36,800,1610,40.0
34,37,800,1610,40.0
34,38,800,1610,40.0
34,39,800,1610,40.0
34,40,0,0,40.0
34,41,0,0,40.0
34,42,0,0,40.0
34,43,800,1610,40.0
34,44,800,1610,40.0
34,45,800,1610,40.0
34,46,800,1610,40.0
34,47,800,1610,40.0
34,48,0,0,40.0
34,49,800,1610,40.0
34,50,800,1610,40.0
34,51,800,1610,40.0
34,52,800,1610,40.0
34,53,800,1610,40.0
34,54,0,0,40.0
34,55,0,0,40.0
34,56,800,1610,40.0
34,57,800,1610,40.0
34,58,800,1610,40.0
34,59,800,1610,40.0
34,60,800,1610,40.0
34,61,800,1610,40.0
34,62,0,0,40.0
34,63,0,0,40.0
34,64,800,1610,40.0
34,65,800,1610,40.0
34,66,800,1610,40.0
34,67,800,1610,40.0
34,68,0,0,40.0
34,69,0,0,40.0
34,70,0,0,40.0
34,71,800,1610,40.0
34,72,800,1610,40.0
34,73,800,1610,40.0
34,74,800,1610,40.0
34,75,800,1610,40.0
34,76,0,0,40.0
34,77,800,1610,40.0
34,78,800,1610,40.0
34,79,800,1610,40.0
34,80,800,1610,40.0
34,81,800,1610,40.0
34,82,0,0,40.0
34,83,0,0,40.0
34,84,800,1610,40.0
34,85,800,1610,40.0
34,86,800,1610,40.0
34,87,800,1610,40.0
34,88,800,1610,40.0
34,89,800,1610,40.0
34,90,0,0,40.0
35,0,0,0,40.0
35,1,800,1740,40.0
35,2,800,1740,40.0
35,3,800,1740,40.0
35,4,800,1740,40.0
35,5,800,1740,40.0
35,6,0,0,40.0
35,7,0,0,40.0
35,8,800,1740,40.0
35,9,800,1740,40.0
35,10,0,0,40.0
35,11,800,1740,40.0
35,12,0,0,40.0
35,13,0,0,40.0
35,14,0,0,40.0
35,15,0,0,40.0
35,16,800,1740,40.0
35,17,800,1740,40.0
35,18,800,1740,40.0
35,19,800,1740,40.0
35,20,0,0,40.0
35,21,800,1740,40.0
35,22,800,1740,40.0
35,23,800,1740,40.0
35,24,800,1740,40.0
35,25,0,0,40.0
35,26,0,0,40.0
35,27,0,0,40.0
35,28,800,1740,40.0
35,29,0,0,40.0
35,30,800,1740,40.0
35,31,800,1740,40.0
35,32,800,1740,40.0
35,33,0,0,40.0
35,34,0,0,40.0
35,35,800,1740,40.0
35,36,800,1740,40.0
35,37,800,1740,40.0
35,38,800,1740,40.0
35,39,0,0,40.0
35,40,0,0,40.0
35,41,800,1740,40.0
35,42,800,1740,40.0
35,43,800,1740,40.0
35,44,0,0,40.0
35,45,0,0,40.0
35,46,800,1740,40.0
35,47,800,1740,40.0
35,48,0,0,40.0
35,49,0,0,40.0
35,50,800,1740,40.0
35,51,800,1740,40.0
35,52,800,1740,40.0
35,53,800,1740,40.0
35,54,0,0,40.0
35,55,0,0,40.0
35,56,800,1740,40.0
35,57,0,0,40.0
35,58,800,1740,40.0
35,59,800,1740,40.0
35,60,800,1740,40.0
35,61,800,1740,40.0
35,62,0,0,40.0
35,63,0,0,40.0
35,64,800,1740,40.0
35,65,800,1740,40.0
35,66,800,1740,40.0
35,67,0,0,40.0
35,68,0,0,40.0
35,69,0,0,40.0
35,70,800,1740,40.0
35,71,800,1740,40.0
35,72,0,0,40.0
35,73,0,0,40.0
35,74,800,1740,40.0
35,75,800,1740,40.0
35,76,0,0,40.0
35,77,0,0,40.0
35,78,800,1740,40.0
35,79,800,1740,40.0
35,80,800,1740,40.0
35,81,800,1740,40.0
35,82,0,0,40.0
35,83,0,0,40.0
35,84,800,1740,40.0
35,85,800,1740,40.0
35,86,800,1740,40.0
35,87,0,0,40.0
35,88,800,1740,40.0
35,89,0,0,40.0
35,90,0,0,40.0
36,0,800,1610,40.0
36,1,800,1610,40.0
36,2,800,1610,40.0
36,3,800,1610,40.0
36,4,800,1610,40.0
36,5,0,0,40.0
36,6,0,0,40.0
36,7,800,1610,40.0
36,8,800,1610,40.0
36,9,800,1610,40.0
36,10,800,1610,40.0
36,11,800,1610,40.0
36,12,800,1610,40.0
36,13,0,0,40.0
36,14,0,0,40.0
36,15,800,1610,40.0
36,16,800,1610,40.0
36,17,800,1610,40.0
36,18,800,1610,40.0
36,19,800,1610,40.0
36,20,0,0,40.0
36,21,800,1610,40.0
36,22,800,1610,40.0
36,23,800,1610,40.0
36,24,800,1610,40.0
36,25,800,1610,40.0
36,26,0,0,40.0
36,27,0,0,40.0
36,28,800,1610,40.0
36,29,800,1610,40.0
36,30,800,1610,40.0
36,31,800,1610,40.0
36,32,0,0,40.0
36,33,0,0,40.0
36,34,800,1610,40.0
36,35,800,1610,40.0
36,36,800,1610,40.0
36,37,800,1610,40.0
36,38,800,1610,40.0
36,39,800,1610,40.0
36,40,0,0,40.0
36,41,0,0,40.0
36,42,800,1610,40.0
36,43,800,1610,40.0
36,44,800,1610,40.0
36,45,0,0,40.0
36,46,800,1610,40.0
36,47,800,1610,40.0
36,48,0,0,40.0
36,49,800,1610,40.0
36,50,800,1610,40.0
36,51,800,1610,40.0
36,52,800,1610,40.0
36,53,800,1610,40.0
36,54,800,1610,40.0
36,55,0,0,40.0
36,56,0,0,40.0
36,57,800,1610,40.0
36,58,800,1610,40.0
36,59,800,1610,40.0
36,60,800,1610,40.0
36,61,0,0,40.0
36,62,0,0,40.0
36,63,800,1610,40.0
36,64,800,1610,40.0
36,65,800,1610,40.0
36,66,800,1610,40.0
36,67,800,1610,40.0
36,68,0,0,40.0
36,69,0,0,40.0
36,70,0,0,40.0
36,71,800,1610,40.0
36,72,800,1610,40.0
36,73,800,1610,40.0
36,74,800,1610,40.0
36,75,800,1610,40.0
36,76,0,0,40.0
36,77,800,1610,40.0
36,78,800,1610,40.0
36,79,800,1610,40.0
36,80,800,1610,40.0
36,81,800,1610,40.0
36,82,0,0,40.0
36,83,0,0,40.0
36,84,800,1610,40.0
36,85,800,1610,40.0
36,86,800,1610,40.0
36,87,800,1610,40.0
36,88,800,1610,40.0
36,89,0,0,40.0
36,90,0,0,40.0
37,0,800,1610,40.0
37,1,800,1610,40.0
37,2,800,1610,40.0
37,3,800,1610,40.0
37,4,0,0,40.0
37,5,0,0,40.0
37,6,800,1610,40.0
37,7,800,1610,40.0
37,8,800,1610,40.0
37,9,800,1610,40.0
37,10,800,1610,40.0
37,11,800,1610,40.0
37,12,800,1610,40.0
37,13,0,0,40.0
37,14,0,0,40.0
37,15,800,1610,40.0
37,16,800,1610,40.0
37,17,800,1610,40.0
37,18,800,1610,40.0
37,19,800,1610,40.0
